1.700000 0.981526 0.997267 0.999704 -1.520000 0.000000 0.380100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.720000 0.982094 0.997450 0.999717 -1.520000 0.000000 0.380100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.740000 0.982682 0.997607 0.999728 -1.440000 0.000000 0.340100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.760000 0.983477 0.997739 0.999738 -1.440000 0.000000 0.340100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.780000 0.984136 0.997850 0.999746 -1.440000 0.000000 0.340100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.800000 0.984663 0.997941 0.999753 -1.440000 0.000000 0.340100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.820000 0.985063 0.998014 0.999758 -1.440000 0.000000 0.340100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.840000 0.985443 0.998071 0.999763 -1.440000 0.000000 0.360100 -0.720000 0.000000 0.140100 -0.320000 0.000000 0.060100 
1.860000 0.985887 0.998143 0.999767 -1.440000 0.000000 0.360100 -0.720000 0.000000 0.160100 -0.320000 0.000000 0.060100 
1.880000 0.986210 0.998225 0.999771 -1.440000 0.000000 0.360100 -0.720000 0.000000 0.160100 -0.320000 0.000000 0.060100 
1.900000 0.986898 0.998293 0.999774 -1.360000 0.000000 0.320100 -0.720000 0.000000 0.160100 -0.320000 0.000000 0.060100 
1.920000 0.987495 0.998349 0.999777 -1.360000 0.000000 0.320100 -0.720000 0.000000 0.160100 -0.320000 0.000000 0.060100 
1.940000 0.987978 0.998392 0.999779 -1.360000 0.000000 0.320100 -0.720000 0.000000 0.160100 -0.320000 0.000000 0.060100 
1.960000 0.988350 0.998427 0.999782 -1.360000 0.000000 0.320100 -0.640000 0.000000 0.120100 -0.320000 0.000000 0.060100 
1.980000 0.988616 0.998566 0.999784 -1.360000 0.000000 0.320100 -0.640000 0.000000 0.120100 -0.320000 0.000000 0.060100 
2.000000 0.988778 0.998687 0.999802 -1.360000 0.000000 0.320100 -0.640000 0.000000 0.120100 -0.240000 0.000000 0.040100 
